"BUYORDERS.APIKEY"|"BUYORDERS.YEAR"|"BUYORDERS.MONTH"|"BUYORDERS.DAY"|"BUYORDERS.TOTAL"|"BUYORDERS.BUYORDERITEMS"|"BUYORDERS.PAYMENTTYPE"
"bangushopping"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"20042","price":"129.18","sku":"40656","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"17830","price":"186.99","sku":"35356","specs":"{"Cor":"Creme/Verde","Tamanho":"38"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"17935","price":"50.99","sku":"35685","specs":"{"Cor":"Verde","Tamanho":"P"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"17858","price":"782.13","sku":"35426","specs":"{"Cor":"Grafite"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"5562","price":"279.9","sku":"10027","specs":"{"Volume":"50ml"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"18622","price":"652.41","sku":"37474","specs":"{"Cor":"Branco","Tamanho":"40"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14533","price":"217.41","sku":"28957","specs":"{"Cor":"Rosa","Tamanho":"34"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14533","price":"217.41","sku":"28958","specs":"{"Cor":"Rosa","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"15040","price":"165.21","sku":"29710","specs":"{"Cor":"Bege","Tamanho":"GG"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"18656","price":"1043.13","sku":"37611","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"7998","price":"4829.03","sku":"14405","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"13966","price":"1130.13","sku":"28011","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14939","price":"68.73","sku":"29472","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"13958","price":"2249.1","sku":"28003","specs":"{"Cor":"Azul Escuro"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14936","price":"89.1","sku":"29469","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"12291","price":"782.91","sku":"25304","specs":"{"Cor":"Cinza","Tamanho":"37"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"2370","price":"30","sku":"4168","specs":"{"Cor":"Cinza","Tamanho":"P"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"18627","price":"104.31","sku":"37491","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"12386","price":"165.21","sku":"25520","specs":"{"Cor":"Rosa Claro","Tamanho":"Único"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"12908","price":"9.25","sku":"26600","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"12930","price":"10.79","sku":"26622","specs":"{}"},"quantity":"2.0","tags":"[]"},{"product":{"id":"12956","price":"2.33","sku":"26648","specs":"{}"},"quantity":"8.0","tags":"[]"},{"product":{"id":"12937","price":"2.34","sku":"26629","specs":"{}"},"quantity":"4.0","tags":"[]"},{"product":{"id":"12945","price":"10.79","sku":"26637","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"17346","price":"65.36","sku":"34539","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"12925","price":"2.36","sku":"26617","specs":"{}"},"quantity":"2.0","tags":"[]"},{"product":{"id":"18443","price":"202.18","sku":"36718","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"7998","price":"4829.03","sku":"14405","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"1389","price":"224.91","sku":"3764","specs":"{"Cor":"Branco","Tamanho":"37"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"46192","price":"269.91","sku":"87817","specs":"{"Cor":"Transparente","Tamanho":"37"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"38811","price":"49.9","sku":"67968","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"38795","price":"36.9","sku":"67952","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"46317","price":"2.7","sku":"82084","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"39791","price":"94.49","sku":"69740","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"39429","price":"340.76","sku":"69113","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"31249","price":"179.99","sku":"54195","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"50997","price":"129.52","sku":"108150","specs":"{"Cor Sku":"Azul","Tamanho":"31"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"73607","price":"80.92","sku":"102404","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"37667","price":"147.94","sku":"41470","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"35863","price":"159.71","sku":"62231","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"39429","price":"306.68","sku":"69113","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"7107","price":"119.9","sku":"12874","specs":"{"Volume":"100ml"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"17373","price":"69.62","sku":"34600","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"18707","price":"1043.13","sku":"37662","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"7072","price":"59.9","sku":"12839","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"43","price":"59.42","sku":"65","specs":"{}"},"quantity":"5.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"18707","price":"1043.13","sku":"37662","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"9517","price":"298.89","sku":"18932","specs":"{"Volume":"30ml"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"12340","price":"152.15","sku":"25571","specs":"{"Cor":"Vermelho"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"12341","price":"152.15","sku":"25572","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"4936","price":"1529.36","sku":"9236","specs":"{"Cor":"Marrom"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"6324","price":"866.15","sku":"12379","specs":"{"Cor":"Cinza"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"11185","price":"42.42","sku":"22312","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"3546","price":"4490.79","sku":"6156","specs":"{"Cor":"Branco","Voltagem":"127v"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"11871","price":"228.65","sku":"23679","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"4922","price":"299.9","sku":"9009","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"11180","price":"671.5","sku":"22309","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"24"|"NULL"|"[{"product":{"id":"5610","price":"228.65","sku":"27792","specs":"{"Cor":"Azul Claro"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"5611","price":"228.65","sku":"11001","specs":"{"Cor":"Marrom"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"8082","price":"143.65","sku":"16107","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"12348","price":"152.15","sku":"25579","specs":"{"Cor":"Amarelo"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"25"|"NULL"|"[{"product":{"id":"12717","price":"3573.23","sku":"26204","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"25"|"NULL"|"[{"product":{"id":"14751","price":"360.43","sku":"29258","specs":"{"Voltagem":"Não se aplica"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14754","price":"360.43","sku":"29261","specs":"{"Voltagem":"Não se aplica"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"25"|"NULL"|"[{"product":{"id":"12607","price":"3573.23","sku":"25944","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"25"|"NULL"|"[{"product":{"id":"18163","price":"329.9","sku":"36135","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"25"|"NULL"|"[{"product":{"id":"7998","price":"4829.03","sku":"14405","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"25"|"NULL"|"[{"product":{"id":"41987","price":"98.99","sku":"73800","specs":"{"Voltagem":"127V"}"},"quantity":"4.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"25"|"NULL"|"[{"product":{"id":"44333","price":"80.91","sku":"77969","specs":"{"Cor":"Bege","Tamanho":"37"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"25"|"NULL"|"[{"product":{"id":"23138","price":"205.8","sku":"41465","specs":"{"Cor":"Vinho"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"23138","price":"205.8","sku":"41464","specs":"{"Cor":"Azul Escuro"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"25"|"NULL"|"[{"product":{"id":"49987","price":"19.79","sku":"87944","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"73409","price":"19.79","sku":"102206","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"25"|"NULL"|"[{"product":{"id":"74569","price":"147.94","sku":"103566","specs":"{"Cor":"Caramelo"}"},"quantity":"3.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"25"|"NULL"|"[{"product":{"id":"78308","price":"152.99","sku":"107435","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"25"|"NULL"|"[{"product":{"id":"50402","price":"358.15","sku":"89000","specs":"{"Voltagem":"110V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"25"|"NULL"|"[{"product":{"id":"78781","price":"200","sku":"108211","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"16098","price":"1130.13","sku":"31968","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"11041","price":"366.11","sku":"22527","specs":"{"Cor":"Azul","Voltagem":"Bivolt automático"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"11041","price":"366.11","sku":"22527","specs":"{"Cor":"Azul","Voltagem":"Bivolt automático"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"16098","price":"1130.13","sku":"31968","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"7735","price":"899","sku":"13929","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"18624","price":"104.31","sku":"37486","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"18446","price":"1043.13","sku":"36721","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14939","price":"68.73","sku":"29472","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"13958","price":"2174.13","sku":"28003","specs":"{"Cor":"Azul Escuro"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"10927","price":"695.91","sku":"22366","specs":"{"Cor":"Branco","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"7998","price":"4829.03","sku":"14405","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"21014","price":"1217.13","sku":"42877","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"17858","price":"782.13","sku":"35426","specs":"{"Cor":"Grafite"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"13974","price":"6.01","sku":"28020","specs":"{"Cor":"Preto","Voltagem":"Não se aplica"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"13979","price":"1.99","sku":"28026","specs":"{"Cor":"Preto","Voltagem":"Não se aplica"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"3440","price":"45.9","sku":"6105","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"8775","price":"599.9","sku":"16255","specs":"{"Volume":"90ml"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"12926","price":"29.9","sku":"26618","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"44340","price":"80.91","sku":"87737","specs":"{"Cor":"Preto","Tamanho":"38"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"23138","price":"205.8","sku":"41471","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"23138","price":"205.8","sku":"41471","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"31639","price":"13.41","sku":"54748","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"50997","price":"129.52","sku":"108150","specs":"{"Cor Sku":"Azul","Tamanho":"31"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"51513","price":"121.42","sku":"91580","specs":"{"Cor Sku":"Rosa","Tamanho":"33"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"15790","price":"1","sku":"27676","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"52558","price":"1","sku":"93633","specs":"{"Cor":"Azul Marinho","Tamanho":"8 Anos"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"50979","price":"161.92","sku":"90330","specs":"{"Cor Sku":"Preto","Tamanho":"23/24"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"74569","price":"147.94","sku":"103566","specs":"{"Cor":"Caramelo"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"41987","price":"99.89","sku":"73800","specs":"{"Voltagem":"127V"}"},"quantity":"6.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"46404","price":"3703.45","sku":"82328","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"39427","price":"320.7","sku":"69120","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"52427","price":"132.13","sku":"93406","specs":"{}"},"quantity":"5.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"45887","price":"143.99","sku":"81146","specs":"{"Cor":"Cinza"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"36715","price":"322.29","sku":"63963","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"24947","price":"474.86","sku":"43635","specs":"{"Voltagem":"220V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"37667","price":"147.94","sku":"65695","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"37667","price":"147.94","sku":"65695","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"37667","price":"147.94","sku":"65695","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"33836","price":"377.05","sku":"59093","specs":"{"Voltagem":"110V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"74648","price":"821.21","sku":"103699","specs":"{"Voltagem":"110v"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"33536","price":"84.11","sku":"58578","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"48779","price":"3467.21","sku":"85988","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"18256","price":"49.9","sku":"36331","specs":"{"Cor":"Branco"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"12485","price":"2294.15","sku":"25820","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"11003","price":"199.9","sku":"21863","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"12918","price":"2339.1","sku":"26737","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"26"|"NULL"|"[{"product":{"id":"12918","price":"2339.1","sku":"26737","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"27"|"NULL"|"[{"product":{"id":"21014","price":"1130.13","sku":"42877","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"27"|"NULL"|"[{"product":{"id":"21014","price":"1130.13","sku":"42877","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"27"|"NULL"|"[{"product":{"id":"18087","price":"104.31","sku":"36055","specs":"{"Cor":"Branco","Tamanho":"33/34"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18164","price":"173.91","sku":"36136","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"27"|"NULL"|"[{"product":{"id":"18153","price":"156.51","sku":"36125","specs":"{"Cor":"Roxo","Tamanho":"Único"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"27"|"NULL"|"[{"product":{"id":"18171","price":"104.31","sku":"36143","specs":"{"Cor":"Rosa"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"10573","price":"95.61","sku":"21344","specs":"{"Cor":"Preto/Branco","Tamanho":"GG"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"27"|"NULL"|"[{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"21014","price":"1130.13","sku":"42877","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"27"|"NULL"|"[{"product":{"id":"17578","price":"782.13","sku":"34892","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14989","price":"112.23","sku":"29595","specs":"{"Cor":"Rosa"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"27"|"NULL"|"[{"product":{"id":"14030","price":"1217.13","sku":"28082","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"27"|"NULL"|"[{"product":{"id":"7998","price":"4829.03","sku":"14405","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
